"datazone","year","type","count"
"S01004485",2001,"other_eu",7
"S01004485",2001,"elsewhere",8
"S01004486",2001,"all_people",1112
"S01004486",2001,"england",87
"S01004486",2001,"scotland",988
"S01004486",2001,"wales",3
"S01004486",2001,"northern_ireland",11
"S01004486",2001,"rep_ireland",4
"S01004486",2001,"other_eu",7
"S01004486",2001,"elsewhere",12
"S01004487",2001,"all_people",1057
"S01004487",2001,"england",37
"S01004487",2001,"scotland",999
"S01004487",2001,"wales",0
"S01004487",2001,"northern_ireland",6
"S01004487",2001,"rep_ireland",4
"S01004487",2001,"other_eu",4
"S01004487",2001,"elsewhere",7
"S01004488",2001,"all_people",708
"S01004488",2001,"england",22
"S01004488",2001,"scotland",675
"S01004488",2001,"wales",1
"S01004488",2001,"northern_ireland",2
"S01004488",2001,"rep_ireland",0
"S01004488",2001,"other_eu",1
"S01004488",2001,"elsewhere",7
"S01004489",2001,"all_people",952
"S01004489",2001,"england",74
"S01004489",2001,"scotland",835
"S01004489",2001,"wales",8
"S01004489",2001,"northern_ireland",12
"S01004489",2001,"rep_ireland",1
"S01004489",2001,"other_eu",2
"S01004489",2001,"elsewhere",20
"S01004490",2001,"all_people",708
"S01004490",2001,"england",51
"S01004490",2001,"scotland",640
"S01004490",2001,"wales",1
"S01004490",2001,"northern_ireland",6
"S01004490",2001,"rep_ireland",2
"S01004490",2001,"other_eu",0
"S01004490",2001,"elsewhere",8
"S01004491",2001,"all_people",817
"S01004491",2001,"england",28
"S01004491",2001,"scotland",771
"S01004491",2001,"wales",3
"S01004491",2001,"northern_ireland",2
"S01004491",2001,"rep_ireland",0
"S01004491",2001,"other_eu",4
"S01004491",2001,"elsewhere",9
"S01004492",2001,"all_people",976
"S01004492",2001,"england",37
"S01004492",2001,"scotland",915
"S01004492",2001,"wales",2
"S01004492",2001,"northern_ireland",5
"S01004492",2001,"rep_ireland",5
"S01004492",2001,"other_eu",0
"S01004492",2001,"elsewhere",12
"S01004493",2001,"all_people",1042
"S01004493",2001,"england",56
"S01004493",2001,"scotland",971
"S01004493",2001,"wales",2
"S01004493",2001,"northern_ireland",3
"S01004493",2001,"rep_ireland",3
"S01004493",2001,"other_eu",2
"S01004493",2001,"elsewhere",5
"S01004494",2001,"all_people",889
"S01004494",2001,"england",20
"S01004494",2001,"scotland",856
"S01004494",2001,"wales",1
"S01004494",2001,"northern_ireland",1
"S01004494",2001,"rep_ireland",5
"S01004494",2001,"other_eu",3
"S01004494",2001,"elsewhere",3
"S01004495",2001,"all_people",684
"S01004495",2001,"england",15
"S01004495",2001,"scotland",654
"S01004495",2001,"wales",2
"S01004495",2001,"northern_ireland",7
"S01004495",2001,"rep_ireland",0
"S01004495",2001,"other_eu",4
"S01004495",2001,"elsewhere",2
"S01004496",2001,"all_people",645
"S01004496",2001,"england",23
"S01004496",2001,"scotland",592
"S01004496",2001,"wales",5
"S01004496",2001,"northern_ireland",8
"S01004496",2001,"rep_ireland",1
"S01004496",2001,"other_eu",3
"S01004496",2001,"elsewhere",13
"S01004497",2001,"all_people",905
"S01004497",2001,"england",31
"S01004497",2001,"scotland",863
"S01004497",2001,"wales",2
"S01004497",2001,"northern_ireland",5
"S01004497",2001,"rep_ireland",0
"S01004497",2001,"other_eu",0
"S01004497",2001,"elsewhere",4
"S01004498",2001,"all_people",888
"S01004498",2001,"england",18
"S01004498",2001,"scotland",849
"S01004498",2001,"wales",0
"S01004498",2001,"northern_ireland",5
"S01004498",2001,"rep_ireland",1
"S01004498",2001,"other_eu",0
"S01004498",2001,"elsewhere",15
"S01004499",2001,"all_people",690
"S01004499",2001,"england",33
"S01004499",2001,"scotland",644
"S01004499",2001,"wales",2
"S01004499",2001,"northern_ireland",2
"S01004499",2001,"rep_ireland",0
"S01004499",2001,"other_eu",2
"S01004499",2001,"elsewhere",7
"S01004500",2001,"all_people",747
"S01004500",2001,"england",120
"S01004500",2001,"scotland",595
"S01004500",2001,"wales",4
"S01004500",2001,"northern_ireland",7
"S01004500",2001,"rep_ireland",5
"S01004500",2001,"other_eu",2
"S01004500",2001,"elsewhere",14
"S01004501",2001,"all_people",878
"S01004501",2001,"england",56
"S01004501",2001,"scotland",799
"S01004501",2001,"wales",3
"S01004501",2001,"northern_ireland",11
"S01004501",2001,"rep_ireland",4
"S01004501",2001,"other_eu",3
"S01004501",2001,"elsewhere",2
"S01004502",2001,"all_people",753
"S01004502",2001,"england",45
"S01004502",2001,"scotland",686
"S01004502",2001,"wales",2
"S01004502",2001,"northern_ireland",2
"S01004502",2001,"rep_ireland",1
"S01004502",2001,"other_eu",3
"S01004502",2001,"elsewhere",14
"S01004503",2001,"all_people",730
"S01004503",2001,"england",69
"S01004503",2001,"scotland",631
"S01004503",2001,"wales",4
"S01004503",2001,"northern_ireland",1
"S01004503",2001,"rep_ireland",1
"S01004503",2001,"other_eu",6
"S01004503",2001,"elsewhere",18
"S01004504",2001,"all_people",721
"S01004504",2001,"england",21
"S01004504",2001,"scotland",688
"S01004504",2001,"wales",1
"S01004504",2001,"northern_ireland",1
"S01004504",2001,"rep_ireland",2
"S01004504",2001,"other_eu",1
"S01004504",2001,"elsewhere",7
"S01004505",2001,"all_people",603
"S01004505",2001,"england",32
"S01004505",2001,"scotland",554
"S01004505",2001,"wales",0
"S01004505",2001,"northern_ireland",6
"S01004505",2001,"rep_ireland",1
"S01004505",2001,"other_eu",3
"S01004505",2001,"elsewhere",7
"S01004506",2001,"all_people",538
"S01004506",2001,"england",11
"S01004506",2001,"scotland",520
"S01004506",2001,"wales",0
"S01004506",2001,"northern_ireland",3
"S01004506",2001,"rep_ireland",2
"S01004506",2001,"other_eu",1
"S01004506",2001,"elsewhere",1
"S01004507",2001,"all_people",763
"S01004507",2001,"england",70
"S01004507",2001,"scotland",652
"S01004507",2001,"wales",2
"S01004507",2001,"northern_ireland",8
"S01004507",2001,"rep_ireland",4
"S01004507",2001,"other_eu",5
"S01004507",2001,"elsewhere",22
"S01004508",2001,"all_people",741
"S01004508",2001,"england",71
"S01004508",2001,"scotland",646
"S01004508",2001,"wales",1
"S01004508",2001,"northern_ireland",1
"S01004508",2001,"rep_ireland",5
"S01004508",2001,"other_eu",10
"S01004508",2001,"elsewhere",7
"S01004509",2001,"all_people",1099
"S01004509",2001,"england",106
"S01004509",2001,"scotland",943
"S01004509",2001,"wales",12
"S01004509",2001,"northern_ireland",8
"S01004509",2001,"rep_ireland",3
"S01004509",2001,"other_eu",12
"S01004509",2001,"elsewhere",15
"S01004510",2001,"all_people",841
"S01004510",2001,"england",79
"S01004510",2001,"scotland",723
"S01004510",2001,"wales",2
"S01004510",2001,"northern_ireland",5
"S01004510",2001,"rep_ireland",5
"S01004510",2001,"other_eu",13
"S01004510",2001,"elsewhere",14
"S01004511",2001,"all_people",868
"S01004511",2001,"england",96
"S01004511",2001,"scotland",719
"S01004511",2001,"wales",8
"S01004511",2001,"northern_ireland",3
"S01004511",2001,"rep_ireland",3
"S01004511",2001,"other_eu",9
"S01004511",2001,"elsewhere",30
"S01004512",2001,"all_people",942
"S01004512",2001,"england",85
"S01004512",2001,"scotland",825
"S01004512",2001,"wales",3
"S01004512",2001,"northern_ireland",5
"S01004512",2001,"rep_ireland",3
"S01004512",2001,"other_eu",8
"S01004512",2001,"elsewhere",13
"S01004513",2001,"all_people",813
"S01004513",2001,"england",78
"S01004513",2001,"scotland",703
"S01004513",2001,"wales",6
"S01004513",2001,"northern_ireland",2
"S01004513",2001,"rep_ireland",0
"S01004513",2001,"other_eu",10
"S01004513",2001,"elsewhere",14
"S01004514",2001,"all_people",561
"S01004514",2001,"england",30
"S01004514",2001,"scotland",510
"S01004514",2001,"wales",0
"S01004514",2001,"northern_ireland",1
"S01004514",2001,"rep_ireland",2
"S01004514",2001,"other_eu",11
"S01004514",2001,"elsewhere",7
"S01004515",2001,"all_people",962
"S01004515",2001,"england",71
"S01004515",2001,"scotland",793
"S01004515",2001,"wales",2
"S01004515",2001,"northern_ireland",8
"S01004515",2001,"rep_ireland",13
"S01004515",2001,"other_eu",52
"S01004515",2001,"elsewhere",23
"S01004516",2001,"all_people",513
"S01004516",2001,"england",43
"S01004516",2001,"scotland",441
"S01004516",2001,"wales",2
"S01004516",2001,"northern_ireland",1
"S01004516",2001,"rep_ireland",3
"S01004516",2001,"other_eu",8
"S01004516",2001,"elsewhere",15
"S01004517",2001,"all_people",689
"S01004517",2001,"england",47
"S01004517",2001,"scotland",606
"S01004517",2001,"wales",2
"S01004517",2001,"northern_ireland",5
"S01004517",2001,"rep_ireland",4
"S01004517",2001,"other_eu",15
"S01004517",2001,"elsewhere",10
"S01004518",2001,"all_people",691
"S01004518",2001,"england",58
"S01004518",2001,"scotland",605
"S01004518",2001,"wales",1
"S01004518",2001,"northern_ireland",1
"S01004518",2001,"rep_ireland",2
"S01004518",2001,"other_eu",13
"S01004518",2001,"elsewhere",11
"S01004519",2001,"all_people",886
"S01004519",2001,"england",53
"S01004519",2001,"scotland",801
"S01004519",2001,"wales",1
"S01004519",2001,"northern_ireland",3
"S01004519",2001,"rep_ireland",4
"S01004519",2001,"other_eu",8
"S01004519",2001,"elsewhere",16
"S01004520",2001,"all_people",985
"S01004520",2001,"england",85
"S01004520",2001,"scotland",852
"S01004520",2001,"wales",4
"S01004520",2001,"northern_ireland",4
"S01004520",2001,"rep_ireland",4
"S01004520",2001,"other_eu",18
"S01004520",2001,"elsewhere",18
"S01004521",2001,"all_people",787
"S01004521",2001,"england",61
"S01004521",2001,"scotland",700
"S01004521",2001,"wales",2
"S01004521",2001,"northern_ireland",1
"S01004521",2001,"rep_ireland",1
"S01004521",2001,"other_eu",10
"S01004521",2001,"elsewhere",12
"S01004522",2001,"all_people",1073
"S01004522",2001,"england",102
"S01004522",2001,"scotland",883
"S01004522",2001,"wales",0
"S01004522",2001,"northern_ireland",10
"S01004522",2001,"rep_ireland",9
"S01004522",2001,"other_eu",35
"S01004522",2001,"elsewhere",34
"S01004523",2001,"all_people",692
"S01004523",2001,"england",85
"S01004523",2001,"scotland",554
"S01004523",2001,"wales",6
"S01004523",2001,"northern_ireland",10
"S01004523",2001,"rep_ireland",4
"S01004523",2001,"other_eu",17
"S01004523",2001,"elsewhere",16
"S01004524",2001,"all_people",626
"S01004524",2001,"england",58
"S01004524",2001,"scotland",544
"S01004524",2001,"wales",1
"S01004524",2001,"northern_ireland",5
"S01004524",2001,"rep_ireland",1
"S01004524",2001,"other_eu",2
"S01004524",2001,"elsewhere",15
"S01004525",2001,"all_people",804
"S01004525",2001,"england",105
"S01004525",2001,"scotland",646
"S01004525",2001,"wales",2
"S01004525",2001,"northern_ireland",9
"S01004525",2001,"rep_ireland",7
"S01004525",2001,"other_eu",12
"S01004525",2001,"elsewhere",23
"S01004526",2001,"all_people",943
"S01004526",2001,"england",116
"S01004526",2001,"scotland",745
"S01004526",2001,"wales",10
"S01004526",2001,"northern_ireland",13
"S01004526",2001,"rep_ireland",5
"S01004526",2001,"other_eu",15
"S01004526",2001,"elsewhere",39
"S01004527",2001,"all_people",558
"S01004527",2001,"england",47
"S01004527",2001,"scotland",484
"S01004527",2001,"wales",1
"S01004527",2001,"northern_ireland",4
"S01004527",2001,"rep_ireland",1
"S01004527",2001,"other_eu",10
"S01004527",2001,"elsewhere",11
"S01004528",2001,"all_people",791
"S01004528",2001,"england",16
"S01004528",2001,"scotland",771
"S01004528",2001,"wales",1
"S01004528",2001,"northern_ireland",1
"S01004528",2001,"rep_ireland",0
"S01004528",2001,"other_eu",0
"S01004528",2001,"elsewhere",2
"S01004529",2001,"all_people",789
"S01004529",2001,"england",26
"S01004529",2001,"scotland",755
"S01004529",2001,"wales",1
"S01004529",2001,"northern_ireland",0
"S01004529",2001,"rep_ireland",3
"S01004529",2001,"other_eu",0
"S01004529",2001,"elsewhere",4
"S01004530",2001,"all_people",1089
"S01004530",2001,"england",43
"S01004530",2001,"scotland",1031
"S01004530",2001,"wales",0
"S01004530",2001,"northern_ireland",0
"S01004530",2001,"rep_ireland",0
"S01004530",2001,"other_eu",7
"S01004530",2001,"elsewhere",8
"S01004531",2001,"all_people",1161
"S01004531",2001,"england",63
"S01004531",2001,"scotland",1067
"S01004531",2001,"wales",0
"S01004531",2001,"northern_ireland",3
"S01004531",2001,"rep_ireland",0
"S01004531",2001,"other_eu",3
"S01004531",2001,"elsewhere",25
"S01004532",2001,"all_people",746
"S01004532",2001,"england",25
"S01004532",2001,"scotland",701
"S01004532",2001,"wales",0
"S01004532",2001,"northern_ireland",1
"S01004532",2001,"rep_ireland",0
"S01004532",2001,"other_eu",1
"S01004532",2001,"elsewhere",18
"S01004533",2001,"all_people",495
"S01004533",2001,"england",13
"S01004533",2001,"scotland",471
"S01004533",2001,"wales",0
"S01004533",2001,"northern_ireland",2
"S01004533",2001,"rep_ireland",0
"S01004533",2001,"other_eu",3
"S01004533",2001,"elsewhere",6
"S01004534",2001,"all_people",702
"S01004534",2001,"england",15
"S01004534",2001,"scotland",674
"S01004534",2001,"wales",0
"S01004534",2001,"northern_ireland",2
"S01004534",2001,"rep_ireland",5
"S01004534",2001,"other_eu",2
"S01004534",2001,"elsewhere",4
"S01004535",2001,"all_people",858
"S01004535",2001,"england",31
"S01004535",2001,"scotland",812
"S01004535",2001,"wales",1
"S01004535",2001,"northern_ireland",2
"S01004535",2001,"rep_ireland",0
"S01004535",2001,"other_eu",1
"S01004535",2001,"elsewhere",11
"S01004536",2001,"all_people",742
"S01004536",2001,"england",10
"S01004536",2001,"scotland",728
"S01004536",2001,"wales",0
"S01004536",2001,"northern_ireland",2
"S01004536",2001,"rep_ireland",0
"S01004536",2001,"other_eu",1
"S01004536",2001,"elsewhere",1
"S01004537",2001,"all_people",846
"S01004537",2001,"england",17
"S01004537",2001,"scotland",819
"S01004537",2001,"wales",2
"S01004537",2001,"northern_ireland",3
"S01004537",2001,"rep_ireland",1
"S01004537",2001,"other_eu",1
"S01004537",2001,"elsewhere",3
"S01004538",2001,"all_people",801
"S01004538",2001,"england",24
"S01004538",2001,"scotland",755
"S01004538",2001,"wales",1
"S01004538",2001,"northern_ireland",4
"S01004538",2001,"rep_ireland",6
"S01004538",2001,"other_eu",1
"S01004538",2001,"elsewhere",10
"S01004539",2001,"all_people",891
"S01004539",2001,"england",47
"S01004539",2001,"scotland",840
"S01004539",2001,"wales",1
"S01004539",2001,"northern_ireland",0
"S01004539",2001,"rep_ireland",3
"S01004539",2001,"other_eu",0
"S01004539",2001,"elsewhere",0
"S01004540",2001,"all_people",1078
"S01004540",2001,"england",31
"S01004540",2001,"scotland",1028
"S01004540",2001,"wales",4
"S01004540",2001,"northern_ireland",3
"S01004540",2001,"rep_ireland",3
"S01004540",2001,"other_eu",2
"S01004540",2001,"elsewhere",7
"S01004541",2001,"all_people",868
"S01004541",2001,"england",35
"S01004541",2001,"scotland",816
"S01004541",2001,"wales",1
"S01004541",2001,"northern_ireland",1
"S01004541",2001,"rep_ireland",3
"S01004541",2001,"other_eu",5
"S01004541",2001,"elsewhere",7
"S01004542",2001,"all_people",748
"S01004542",2001,"england",17
"S01004542",2001,"scotland",717
"S01004542",2001,"wales",0
"S01004542",2001,"northern_ireland",1
"S01004542",2001,"rep_ireland",2
"S01004542",2001,"other_eu",2
"S01004542",2001,"elsewhere",9
"S01004543",2001,"all_people",888
"S01004543",2001,"england",29
"S01004543",2001,"scotland",838
"S01004543",2001,"wales",4
"S01004543",2001,"northern_ireland",2
"S01004543",2001,"rep_ireland",2
"S01004543",2001,"other_eu",3
"S01004543",2001,"elsewhere",10
"S01004544",2001,"all_people",2077
"S01004544",2001,"england",42
"S01004544",2001,"scotland",2013
"S01004544",2001,"wales",2
"S01004544",2001,"northern_ireland",4
"S01004544",2001,"rep_ireland",0
"S01004544",2001,"other_eu",2
"S01004544",2001,"elsewhere",14
"S01004545",2001,"all_people",934
"S01004545",2001,"england",17
"S01004545",2001,"scotland",898
"S01004545",2001,"wales",2
"S01004545",2001,"northern_ireland",3
"S01004545",2001,"rep_ireland",0
"S01004545",2001,"other_eu",5
"S01004545",2001,"elsewhere",9
"S01004546",2001,"all_people",966
"S01004546",2001,"england",22
"S01004546",2001,"scotland",928
"S01004546",2001,"wales",3
"S01004546",2001,"northern_ireland",4
"S01004546",2001,"rep_ireland",2
"S01004546",2001,"other_eu",1
"S01004546",2001,"elsewhere",6
"S01004547",2001,"all_people",860
"S01004547",2001,"england",40
"S01004547",2001,"scotland",796
"S01004547",2001,"wales",1
"S01004547",2001,"northern_ireland",3
"S01004547",2001,"rep_ireland",2
"S01004547",2001,"other_eu",5
"S01004547",2001,"elsewhere",13
"S01004548",2001,"all_people",947
"S01004548",2001,"england",26
"S01004548",2001,"scotland",909
"S01004548",2001,"wales",0
"S01004548",2001,"northern_ireland",3
"S01004548",2001,"rep_ireland",2
"S01004548",2001,"other_eu",3
"S01004548",2001,"elsewhere",4
"S01004549",2001,"all_people",1454
"S01004549",2001,"england",37
"S01004549",2001,"scotland",1388
"S01004549",2001,"wales",0
"S01004549",2001,"northern_ireland",2
"S01004549",2001,"rep_ireland",18
"S01004549",2001,"other_eu",1
"S01004549",2001,"elsewhere",8
"S01004550",2001,"all_people",702
"S01004550",2001,"england",21
"S01004550",2001,"scotland",664
"S01004550",2001,"wales",3
"S01004550",2001,"northern_ireland",2
"S01004550",2001,"rep_ireland",2
"S01004550",2001,"other_eu",2
"S01004550",2001,"elsewhere",8
"S01004551",2001,"all_people",1888
"S01004551",2001,"england",51
"S01004551",2001,"scotland",1793
"S01004551",2001,"wales",1
"S01004551",2001,"northern_ireland",12
"S01004551",2001,"rep_ireland",2
"S01004551",2001,"other_eu",9
"S01004551",2001,"elsewhere",20
"S01004552",2001,"all_people",881
"S01004552",2001,"england",20
"S01004552",2001,"scotland",847
"S01004552",2001,"wales",0
"S01004552",2001,"northern_ireland",3
"S01004552",2001,"rep_ireland",1
"S01004552",2001,"other_eu",4
"S01004552",2001,"elsewhere",6
"S01004553",2001,"all_people",535
"S01004553",2001,"england",25
"S01004553",2001,"scotland",482
"S01004553",2001,"wales",2
"S01004553",2001,"northern_ireland",3
"S01004553",2001,"rep_ireland",0
"S01004553",2001,"other_eu",2
"S01004553",2001,"elsewhere",21
"S01004554",2001,"all_people",809
"S01004554",2001,"england",34
"S01004554",2001,"scotland",744
"S01004554",2001,"wales",1
"S01004554",2001,"northern_ireland",1
"S01004554",2001,"rep_ireland",2
"S01004554",2001,"other_eu",7
"S01004554",2001,"elsewhere",20
"S01004555",2001,"all_people",745
"S01004555",2001,"england",16
"S01004555",2001,"scotland",712
"S01004555",2001,"wales",1
"S01004555",2001,"northern_ireland",2
"S01004555",2001,"rep_ireland",1
"S01004555",2001,"other_eu",2
"S01004555",2001,"elsewhere",11
"S01004556",2001,"all_people",674
"S01004556",2001,"england",37
"S01004556",2001,"scotland",619
"S01004556",2001,"wales",4
"S01004556",2001,"northern_ireland",4
"S01004556",2001,"rep_ireland",2
"S01004556",2001,"other_eu",3
"S01004556",2001,"elsewhere",5
"S01004557",2001,"all_people",432
"S01004557",2001,"england",8
"S01004557",2001,"scotland",418
"S01004557",2001,"wales",0
"S01004557",2001,"northern_ireland",0
"S01004557",2001,"rep_ireland",0
"S01004557",2001,"other_eu",2
"S01004557",2001,"elsewhere",4
"S01004558",2001,"all_people",1125
"S01004558",2001,"england",21
"S01004558",2001,"scotland",1072
"S01004558",2001,"wales",1
"S01004558",2001,"northern_ireland",6
"S01004558",2001,"rep_ireland",9
"S01004558",2001,"other_eu",6
"S01004558",2001,"elsewhere",10
"S01004559",2001,"all_people",1021
"S01004559",2001,"england",29
"S01004559",2001,"scotland",948
"S01004559",2001,"wales",0
"S01004559",2001,"northern_ireland",4
"S01004559",2001,"rep_ireland",4
"S01004559",2001,"other_eu",12
"S01004559",2001,"elsewhere",24
"S01004560",2001,"all_people",626
"S01004560",2001,"england",13
"S01004560",2001,"scotland",604
"S01004560",2001,"wales",2
"S01004560",2001,"northern_ireland",0
"S01004560",2001,"rep_ireland",2
"S01004560",2001,"other_eu",0
"S01004560",2001,"elsewhere",5
"S01004561",2001,"all_people",1044
"S01004561",2001,"england",28
"S01004561",2001,"scotland",1009
"S01004561",2001,"wales",0
"S01004561",2001,"northern_ireland",0
"S01004561",2001,"rep_ireland",0
"S01004561",2001,"other_eu",3
"S01004561",2001,"elsewhere",4
"S01004562",2001,"all_people",862
"S01004562",2001,"england",14
"S01004562",2001,"scotland",833
"S01004562",2001,"wales",4
"S01004562",2001,"northern_ireland",2
"S01004562",2001,"rep_ireland",2
"S01004562",2001,"other_eu",0
"S01004562",2001,"elsewhere",7
"S01004563",2001,"all_people",809
"S01004563",2001,"england",21
"S01004563",2001,"scotland",779
"S01004563",2001,"wales",2
"S01004563",2001,"northern_ireland",0
"S01004563",2001,"rep_ireland",0
"S01004563",2001,"other_eu",3
"S01004563",2001,"elsewhere",4
"S01004564",2001,"all_people",718
"S01004564",2001,"england",16
"S01004564",2001,"scotland",682
"S01004564",2001,"wales",2
"S01004564",2001,"northern_ireland",0
"S01004564",2001,"rep_ireland",1
"S01004564",2001,"other_eu",2
"S01004564",2001,"elsewhere",15
"S01004565",2001,"all_people",707
"S01004565",2001,"england",18
"S01004565",2001,"scotland",667
"S01004565",2001,"wales",1
"S01004565",2001,"northern_ireland",4
"S01004565",2001,"rep_ireland",2
"S01004565",2001,"other_eu",0
"S01004565",2001,"elsewhere",15
"S01004566",2001,"all_people",733
"S01004566",2001,"england",26
"S01004566",2001,"scotland",699
"S01004566",2001,"wales",0
"S01004566",2001,"northern_ireland",0
"S01004566",2001,"rep_ireland",1
"S01004566",2001,"other_eu",2
"S01004566",2001,"elsewhere",5
"S01004567",2001,"all_people",506
"S01004567",2001,"england",17
"S01004567",2001,"scotland",479
"S01004567",2001,"wales",0
"S01004567",2001,"northern_ireland",1
"S01004567",2001,"rep_ireland",0
"S01004567",2001,"other_eu",0
"S01004567",2001,"elsewhere",9
"S01004568",2001,"all_people",778
"S01004568",2001,"england",16
"S01004568",2001,"scotland",736
"S01004568",2001,"wales",0
"S01004568",2001,"northern_ireland",2
"S01004568",2001,"rep_ireland",4
"S01004568",2001,"other_eu",4
"S01004568",2001,"elsewhere",16
"S01004569",2001,"all_people",700
"S01004569",2001,"england",13
"S01004569",2001,"scotland",680
"S01004569",2001,"wales",0
"S01004569",2001,"northern_ireland",1
"S01004569",2001,"rep_ireland",1
"S01004569",2001,"other_eu",1
"S01004569",2001,"elsewhere",4
"S01004570",2001,"all_people",696
"S01004570",2001,"england",36
"S01004570",2001,"scotland",629
"S01004570",2001,"wales",2
"S01004570",2001,"northern_ireland",4
"S01004570",2001,"rep_ireland",1
"S01004570",2001,"other_eu",0
"S01004570",2001,"elsewhere",24
"S01004571",2001,"all_people",660
"S01004571",2001,"england",24
"S01004571",2001,"scotland",633
"S01004571",2001,"wales",1
"S01004571",2001,"northern_ireland",1
"S01004571",2001,"rep_ireland",0
"S01004571",2001,"other_eu",0
"S01004571",2001,"elsewhere",1
"S01004572",2001,"all_people",739
"S01004572",2001,"england",20
"S01004572",2001,"scotland",700
"S01004572",2001,"wales",0
"S01004572",2001,"northern_ireland",0
"S01004572",2001,"rep_ireland",3
"S01004572",2001,"other_eu",1
"S01004572",2001,"elsewhere",15
"S01004573",2001,"all_people",617
"S01004573",2001,"england",10
"S01004573",2001,"scotland",600
"S01004573",2001,"wales",0
"S01004573",2001,"northern_ireland",2
"S01004573",2001,"rep_ireland",4
"S01004573",2001,"other_eu",0
"S01004573",2001,"elsewhere",1
"S01004574",2001,"all_people",505
"S01004574",2001,"england",11
"S01004574",2001,"scotland",488
"S01004574",2001,"wales",1
"S01004574",2001,"northern_ireland",2
"S01004574",2001,"rep_ireland",0
"S01004574",2001,"other_eu",0
"S01004574",2001,"elsewhere",3
"S01004575",2001,"all_people",719
"S01004575",2001,"england",17
"S01004575",2001,"scotland",690
"S01004575",2001,"wales",1
"S01004575",2001,"northern_ireland",0
"S01004575",2001,"rep_ireland",2
"S01004575",2001,"other_eu",1
"S01004575",2001,"elsewhere",8
"S01004576",2001,"all_people",618
"S01004576",2001,"england",24
"S01004576",2001,"scotland",577
"S01004576",2001,"wales",4
"S01004576",2001,"northern_ireland",1
"S01004576",2001,"rep_ireland",1
"S01004576",2001,"other_eu",0
"S01004576",2001,"elsewhere",11
"S01004577",2001,"all_people",575
"S01004577",2001,"england",14
"S01004577",2001,"scotland",542
"S01004577",2001,"wales",1
"S01004577",2001,"northern_ireland",2
"S01004577",2001,"rep_ireland",3
"S01004577",2001,"other_eu",4
"S01004577",2001,"elsewhere",9
"S01004578",2001,"all_people",941
"S01004578",2001,"england",34
"S01004578",2001,"scotland",879
"S01004578",2001,"wales",2
"S01004578",2001,"northern_ireland",3
"S01004578",2001,"rep_ireland",0
"S01004578",2001,"other_eu",5
"S01004578",2001,"elsewhere",18
"S01004579",2001,"all_people",656
"S01004579",2001,"england",21
"S01004579",2001,"scotland",620
"S01004579",2001,"wales",0
"S01004579",2001,"northern_ireland",5
"S01004579",2001,"rep_ireland",1
"S01004579",2001,"other_eu",2
"S01004579",2001,"elsewhere",7
"S01004580",2001,"all_people",877
"S01004580",2001,"england",17
"S01004580",2001,"scotland",849
"S01004580",2001,"wales",0
"S01004580",2001,"northern_ireland",5
"S01004580",2001,"rep_ireland",3
"S01004580",2001,"other_eu",0
"S01004580",2001,"elsewhere",3
"S01004581",2001,"all_people",1379
"S01004581",2001,"england",32
"S01004581",2001,"scotland",1319
"S01004581",2001,"wales",0
"S01004581",2001,"northern_ireland",2
"S01004581",2001,"rep_ireland",0
"S01004581",2001,"other_eu",2
"S01004581",2001,"elsewhere",24
"S01004582",2001,"all_people",730
"S01004582",2001,"england",13
"S01004582",2001,"scotland",702
"S01004582",2001,"wales",0
"S01004582",2001,"northern_ireland",1
"S01004582",2001,"rep_ireland",1
"S01004582",2001,"other_eu",0
"S01004582",2001,"elsewhere",13
"S01004583",2001,"all_people",924
"S01004583",2001,"england",27
"S01004583",2001,"scotland",875
"S01004583",2001,"wales",2
"S01004583",2001,"northern_ireland",3
"S01004583",2001,"rep_ireland",5
"S01004583",2001,"other_eu",3
"S01004583",2001,"elsewhere",9
"S01004584",2001,"all_people",590
"S01004584",2001,"england",9
"S01004584",2001,"scotland",574
"S01004584",2001,"wales",0
"S01004584",2001,"northern_ireland",0
"S01004584",2001,"rep_ireland",1
"S01004584",2001,"other_eu",1
"S01004584",2001,"elsewhere",5
"S01004585",2001,"all_people",610
"S01004585",2001,"england",5
"S01004585",2001,"scotland",601
"S01004585",2001,"wales",0
"S01004585",2001,"northern_ireland",1
"S01004585",2001,"rep_ireland",0
"S01004585",2001,"other_eu",0
"S01004585",2001,"elsewhere",3
"S01004586",2001,"all_people",1118
"S01004586",2001,"england",36
"S01004586",2001,"scotland",1032
"S01004586",2001,"wales",0
"S01004586",2001,"northern_ireland",0
"S01004586",2001,"rep_ireland",2
"S01004586",2001,"other_eu",6
"S01004586",2001,"elsewhere",42
"S01004587",2001,"all_people",1133
"S01004587",2001,"england",32
"S01004587",2001,"scotland",1073
"S01004587",2001,"wales",0
"S01004587",2001,"northern_ireland",5
"S01004587",2001,"rep_ireland",5
"S01004587",2001,"other_eu",0
"S01004587",2001,"elsewhere",18
"S01004588",2001,"all_people",777
"S01004588",2001,"england",25
"S01004588",2001,"scotland",733
"S01004588",2001,"wales",0
"S01004588",2001,"northern_ireland",1
"S01004588",2001,"rep_ireland",1
"S01004588",2001,"other_eu",3
"S01004588",2001,"elsewhere",14
"S01004589",2001,"all_people",752
"S01004589",2001,"england",28
"S01004589",2001,"scotland",700
"S01004589",2001,"wales",0
"S01004589",2001,"northern_ireland",0
"S01004589",2001,"rep_ireland",2
"S01004589",2001,"other_eu",5
